OrderLineID,TransactionID,ProductID,Quantity,UnitPrice,Discount,LineTotal
"OL-3263","TRN-10297","P101","1","85","0","85"
"OL-3264","TRN-10298","P103","2","95","0.05","180.5"
"OL-3265","TRN-10299","P103","2","95","0.1","171"
"OL-3266","TRN-10299","P103","2","95","0.1","171"
"OL-3267","TRN-10299"," P102 ","2","80","0.1","144"
"OL-3267","TRN-10299","P102","2","80","0.1","144"
"OL-3269","TRN-10300","P101","1","85","0","85"
"OL-3270","TRN-10300","C304","3","58","0","174"
"OL-3271","TRN-10300","P102","2","80","0","160"
"OL-3272","TRN-10301","P202","2","65","0","130"
"OL-3273","TRN-10301","","1","80","0","80"
"OL-3274","TRN-10302","C304","3","58","0","174"
"OL-3275"," TRN-10302 ","C302","1","50","0","50"
"OL-3276","","P202","2","65","0","130"
"OL-3277","TRN-10303","P102","2","80","0","160"
"OL-3278","TRN-10303","P201","3","70","0","210"
" OL-3279 ","TRN-10303","P102","1","80","0","80"
"OL-3280","TRN-10304","P103","3","95","0","285"
"OL-3281","TRN-10304","P201","2","70","0","140"
"","TRN-10304","C302","3","50","0","150"
"OL-3282","TRN-10304","C302","3","50","0","150"
"OL-3284","TRN-10306","P203","3","68","0.1","183.6"
"OL-3285","TRN-10306","","1","80","0.1","72"
"OL-3286","","C304","3","58","0","174"
"OL-3287","TRN-10308","P203","2","68","0","136"
"OL-3287","TRN-10308","P203","2","68","0","136"
"OL-3289","TRN-10308","P203","1","68","0","68"
"OL-3290","TRN-10309","P101","2","85","0.1","153"
"OL-3291","TRN-10309","C304","2","58","0.1","104.4"
"OL-3292"," TRN-10309 ","C304","3","58","0.1","156.6"
"OL-3293","TRN-10310","P101","3","85","0.1","229.5"
"","TRN-10310","P203","2","68","0.1","122.4"
"OL-3294","TRN-10310","P203","2","68","0.1","122.4"
"OL-3296","TRN-10311","C304","2","58","0","116"
"OL-3297","TRN-10312","P102","3","80","0.15",""
"OL-3298"," TRN-10312 ","P202","1","65","0.15","55.25"
"OL-3299","TRN-10313","P202","2","65","0","130"
"OL-3300","TRN-10313","C303","2","","0","120"
"OL-3301","TRN-10313","P103","2","95","0","190"
"OL-3302","TRN-10314","C304","3","58","0","174"
"OL-3303","TRN-10314","P103","1","95","0","95"
"OL-3304","TRN-10314","P203","2","68","0","136"
"OL-3305","TRN-10315","P101","1","85","0","85"
"OL-3306","TRN-10316","P101","2","85","0","170"
"OL-3307","","C304","","58","0","58"
"OL-3308","TRN-10317"," P101 ","3","85","0","255"
"OL-3309"," TRN-10318 ","P101","1","85","0","85"
"OL-3310","TRN-10319","C302","3","50","0","150"
"OL-3311","TRN-10320","P201","1","70","0","70"
"OL-3312","TRN-10320","C303","1","60","0","60"
"OL-3313","TRN-10321","P102","","80","0","80"
"OL-3314","TRN-10322","C301","3","55","0","165"
"OL-3315","TRN-10322","P102","1","80","0","80"
"OL-3316","TRN-10322","C304","1","58","0","58"
"","TRN-10322","P202","1","65","","65"
"OL-3318","TRN-10323","P103","1","95","0","95"
"OL-3319","TRN-10323","C303","1","60","0","60"
"OL-3320","TRN-10324","C302","1","50","0","50"
"OL-3321"," TRN-10325 ","C303","2","60","0","120"
"OL-3322","TRN-10326","C301","3","55","0","165"
"OL-3323","TRN-10326","P203","1","68","0","68"
"OL-3324","TRN-10327","P201","3","70","0","210"
"OL-3325","","P101","3","85","0","255"
"","","P103","2","95","0","190"
"OL-3326","TRN-10328","P103","2","95","0","190"
"OL-3328","TRN-10328","P202","3","65","","195"
"OL-3329","TRN-10328","C304","2","58","0","116"
"OL-3330","TRN-10329","P102","3","80","0.1","216"
"OL-3331","TRN-10329","P102","1","80","0.1","72"
"OL-3332","TRN-10330","P103","1","95","0","95"
"OL-3333","TRN-10330","P101","1","85","0","85"
"OL-3334","TRN-10330","P101","1","85","0","85"
"OL-3335","TRN-10331","P103","3","95","0.15","242.25"
"OL-3336","TRN-10332","P102","3","80","0","240"
"OL-3337","TRN-10332","P102","1","80","0","80"
"OL-3338","TRN-10333","P103","3","95","0","285"
"OL-3339","TRN-10333","C301","1","55","0","55"
"OL-3340","TRN-10334","C301","3","55","0","165"
"OL-3341","TRN-10334","P103","2","95","0","190"
"#N/A","TRN-10334","P203","1","68","0","68"
"OL-3343","TRN-10335","P102","1","80","0","80"
"OL-3344","TRN-10335","P101","3","85","0","255"
"OL-3345","TRN-10336","P202","2","65","0.1","117"
"OL-3346","TRN-10336","P201","","70","0.1","189"
"OL-3347","TRN-10336","C301","3","55","0.1","148.5"
"OL-3348","TRN-10337","P203","1","68","0.15","57.8"
"OL-3349","TRN-10337","","3","70","0.15","178.5"
"OL-3349","TRN-10337","P201","3","70","0.15","178.5"
"OL-3351","TRN-10338","P101","2","85","0","170"
"OL-3352","TRN-10338","P202","1","65","0",""
"OL-3353","TRN-10339","C303","2","60","0","120"
"OL-3353","TRN-10339","C303","2","60","0","120"
"OL-3355","TRN-10340","P202","3","65","0","195"
"OL-3356","TRN-10340","P102","1","80","0","80"
"OL-3357","TRN-10340","C303","3","60","0","180"
"OL-3358","TRN-10340","C301","1","55","0","55"
"OL-3359","TRN-10341","P101","2","85","","170"
"OL-3360","TRN-10341","C302","1","50","0","50"
"OL-3361","TRN-10341","P103","3","95","0","285"
"OL-3362","TRN-10341","C302","1","50","0","50"
"OL-3363","TRN-10342","P201","3","70","0","210"
"OL-3364","TRN-10343","P201","3","70","0","210"
"OL-3365","TRN-10343","C301","3","55","0","165"
"OL-3366","TRN-10344","P201","1","70","0","70"
"OL-3367","TRN-10344","P202","2","65","0","130"
"OL-3368","TRN-10345"," C304 ","3","58","0","174"
"OL-3369","TRN-10345","C302","2","50","0","100"
"OL-3370","TRN-10345","P102","2","80","0","160"
"OL-3371","TRN-10346","P103","3","95","0","285"
"OL-3372","TRN-10346","P203","1","68","0","68"
"OL-3373","TRN-10346","P201","1","70","0","70"
"OL-3374","TRN-10346","P201","2","70","0","140"
"OL-3375","TRN-10347","P201","3","70","0","210"
"OL-3376","TRN-10347","C301","2","55","0","110"
"OL-3377","TRN-10347","P202","3","65","0","195"
"OL-3378","TRN-10347","C301","1","55","","55"
"OL-3379","TRN-10348","C304","1","58","0","58"
"OL-3380","TRN-10348","C301","1","55","0","55"
"OL-3381","TRN-10348","C301","2","55","0","110"
"OL-3382","TRN-10348","P101","","85","0","170"
"OL-3383","TRN-10349","P201","1","70","0","70"
"OL-3384","","P103","3","95","","285"
"OL-3385","TRN-10349","P101","1","85","0","85"
"OL-3386","#N/A","P203","3","68","0","204"
"OL-3387","TRN-10350","P101","1","85","0","85"
"OL-3388","TRN-10351","C301","2","55","0","110"
"OL-3389","TRN-10351","C303","2","60","0","120"
"OL-3390","TRN-10351","P102","1","80","0","80"
"OL-3391","TRN-10351","C302","1","50","0","50"
"OL-3392","TRN-10352","C303","2","60","0","120"
"OL-3393","TRN-10352","P103","3","95","0","285"
"#N/A","TRN-10352","P201","3","70","0","210"
"OL-3394","TRN-10352","P201","3","70","0","210"
"OL-3396","TRN-10353","P102","1","80","0","80"
"OL-3397","TRN-10354","C302","2","50","0.05","95"
"OL-3398","TRN-10354","P101","1","","0.05","80.75"
"OL-3399","TRN-10355","C304","1","58","0.05","55.1"
"OL-3400","TRN-10356","C304","2","58","0","116"
"OL-3401","TRN-10356"," C302 ","1","50","0","50"
"OL-3401","TRN-10356","C302","1","50","0","50"
"OL-3403","TRN-10357","P103","2","95","0.1","171"
"OL-3404","TRN-10357","C303","3","","0.1","162"
"OL-3405","TRN-10358","P103","3","95","0","285"
"OL-3406","TRN-10358","C301","3","55","0","165"
"OL-3407","TRN-10358","P101","1","85","0","85"
"OL-3408","TRN-10358","P203","3","68","0","204"
"OL-3409"," TRN-10359 ","P102","3","80","0","240"
"OL-3410"," TRN-10360 ","C304","1","58","0.05","55.1"
"OL-3410","TRN-10360","C304","1","58","0.05","55.1"
"OL-3412","TRN-10361","P202","2","65","0.15","110.5"
"OL-3413","TRN-10361","P103","3","95","0.15","242.25"
"OL-3414","TRN-10361","C303","","60","0.15","51"
"OL-3415","TRN-10362","P202","1","65","0","65"
"OL-3416","TRN-10362","C304","2","58","0","116"
"","","C303","","60","0","60"
"OL-3418","TRN-10363","P202","2","65","0","130"
"OL-3419","TRN-10364","P203","2","68","0","136"
"OL-3420","","P203","3","68","0","204"
"OL-3421","","P201","3","70","0.15",""
"OL-3422","TRN-10366","P201","1","70","0.15","59.5"
"OL-3423","TRN-10367"," P202 ","3","65","0","195"
"OL-3424","TRN-10368","P101","3","85","0.05","242.25"
" OL-3425 ","TRN-10368","C302","2","50","0.05","95"
"OL-3426","TRN-10369","P201","3","70","0","210"
"OL-3427","","C303","3","60","0","180"
"OL-3428","TRN-10369","C301","3","55","0","165"
"OL-3429","TRN-10370","C302","1","50","0.05","47.5"
"OL-3430","TRN-10370","P202","2","65","0.05","123.5"
"OL-3431","TRN-10370","C302","3","50","0.05","142.5"
"OL-3432","TRN-10371","C301","2","55","0","110"
"OL-3433","TRN-10371","P202","2","65","0","130"
"OL-3434","TRN-10372","P201","1","70","0","70"
"OL-3435","TRN-10372","C303","","60","0","120"
"OL-3436","TRN-10372","P203","1","68","0","68"
"OL-3437","TRN-10372","C301","1","55","0","55"
"OL-3438","TRN-10373","C302","3","50","0","150"
"OL-3439","TRN-10374","C304","1","58","0","58"
"OL-3440","TRN-10374","C301","3","55","0",""
"#N/A","TRN-10374","P203","","68","0","204"
"OL-3442","TRN-10374","C303","3","60","0","180"
"OL-3443","TRN-10375","P203","3","68","0.05","193.8"
"OL-3444","TRN-10375","P102","3","80","0.05","228"
"OL-3445","","C304","1","58","0.05","55.1"
"OL-3446","TRN-10375"," P103 ","3","95","0.05","270.75"
"OL-3447","TRN-10376","C302","3","50","0","150"
"OL-3447","TRN-10376","C302","3","50","0","150"
"OL-3449","TRN-10376","P101","3","85","0","255"
"OL-3450","TRN-10376","C301","3","55","0","165"
"OL-3451","TRN-10377","C304","3","58","0.15","147.9"
"OL-3452","TRN-10377","P201","3","70","0.15","178.5"
"OL-3453","TRN-10378","P102","3","80","0","240"
"OL-3454","TRN-10379","P201","3","70","0","210"
"OL-3455","TRN-10379"," P103 ","1","95","0","95"
"OL-3456","TRN-10379","P203","1","68","0","68"
"OL-3457"," TRN-10379 ","P102","1","80","0","80"
"OL-3458","TRN-10380","P102","1","80","0","80"
"OL-3459","TRN-10380","P103","3","95","0","285"
"OL-3460","TRN-10380","C303","2","","0","120"
"OL-3461"," TRN-10380 ","C301","2","55","0","110"
"OL-3462","TRN-10381","C302","1","50","0.05","47.5"
"OL-3463","TRN-10381","P201","1","70","0.05","66.5"
"OL-3464","TRN-10381","P102","3","80","0.05","228"
"OL-3465","TRN-10381","C303","2","60","0.05","114"
"#N/A","TRN-10382","C302","2","50","0.1","90"
"OL-3467","TRN-10382","P203","2","68","0.1","122.4"
"OL-3468","TRN-10382","P102","3","80","0.1","216"
"OL-3469","TRN-10382","C302","1","50","0.1","45"
" OL-3470 ","TRN-10383","C304","1","58","0","58"
"OL-3471","TRN-10383"," C301 ","1","55","0","55"
" OL-3472 ","TRN-10383","C304","3","58","0","174"
"OL-3473","TRN-10384","C304","3","58","0.1","156.6"
"OL-3474","TRN-10385","C301","2","55","0","110"
"OL-3475","TRN-10385","P201","1","70","0","70"
"OL-3476","TRN-10385","C303","1","60","0","60"
" OL-3477 ","TRN-10385","P102","1","80","0","80"
"OL-3478","TRN-10386","P201","1","70","0.05","66.5"
"OL-3479","TRN-10386","P201","1","70","0.05","66.5"
"OL-3480","TRN-10386","P101","3","85","0.05","242.25"
"OL-3481","TRN-10386","C302","2","50","0.05","95"
"OL-3482"," TRN-10387 "," P103 ","","95","0",""
"OL-3482","TRN-10387","P103","1","95","0","95"
"OL-3484","TRN-10387","C303","1","60","0","60"
"OL-3485","TRN-10387","C303","1","","0","60"
"OL-3486","TRN-10388","P202","3","65","0","195"
" OL-3487 ","TRN-10388","C301","1","55","0","55"
"OL-3488","TRN-10389","P202","2","65","0.15","110.5"
"OL-3489","TRN-10389","C303","2","60","0.15","102"
"OL-3490","TRN-10390","P201","1","70","0.15","59.5"
"OL-3491","TRN-10390","C302","3","50","0.15","127.5"
"OL-3492","TRN-10390","P203","2","68","0.15","115.6"
"OL-3493","TRN-10390","C301","3","55","0.15","140.25"
"OL-3494","TRN-10391","P203","3","68","0","204"
"OL-3495","TRN-10391","C301","2","55","0","110"
"OL-3496","TRN-10392","P102","3","80","0","240"
"OL-3497","TRN-10392","P103","1","95","0","95"
" OL-3498 ","","C304","1","58","0","58"
"OL-3499","TRN-10393","P102","1","80","0.1","72"
"OL-3500","TRN-10394","P102","2","80","0.15","136"
"OL-3501","TRN-10394","P103","3","95","0.15","242.25"
" OL-3502 ","TRN-10394","P101","3","85","0.15",""
"OL-3503","TRN-10395","P102","3","80","0","240"
"OL-3504","TRN-10395","P202","2","65","0","130"
"OL-3505","TRN-10395","C302","1","50","0","50"
"OL-3506","TRN-10395","P101","2","85","0","170"
"OL-3507","TRN-10396","P202","2","65","0","130"
"OL-3507","TRN-10396","P202","2","65","0","130"
"OL-3509","TRN-10396","C301","3","55","0","165"
"OL-3510","TRN-10396","C301","","55","0","55"
"OL-3511","TRN-10397","P102","3","80","0","240"
"OL-3512"," TRN-10397 ","P202","1","65","0","65"
"OL-3513","","C304","3","58","0.1","156.6"
"OL-3514","TRN-10398","C303","3","60","0.1","162"
"OL-3515","TRN-10398","C303","3","60","0.1","162"
"OL-3516","TRN-10399","P203","3","68","0","204"
"OL-3517","TRN-10400","C303","2","60","0.1","108"
"OL-3518","TRN-10401","C302","3","50","0.1","135"
"OL-3519","TRN-10402","P203","1","68","0","68"
"OL-3520","TRN-10402","C301","2","55","0","110"
"","TRN-10402","P102","3","80","0","240"
"OL-3522"," TRN-10402 ","P203","1","68","0","68"
"OL-3523","TRN-10403","P201","2","70","0","140"
"OL-3524","TRN-10403","P201","1","70","0","70"
"OL-3525","","P202","1","65","0","65"
"OL-3526","TRN-10403","P101","3","85","0","255"
"OL-3527","TRN-10404","C304","2","58","0","116"
"OL-3528","TRN-10404","P201","1","70","0","70"
"OL-3529","TRN-10405","C303","1","60","0","60"
"OL-3530","TRN-10405","C304","3","58","0","174"
"OL-3531","TRN-10406","P203","1","68","0.1","61.2"
"OL-3532","TRN-10406","P102","1","80","0.1","72"
"OL-3533","","C301","2","55","0.1","99"
"OL-3534","TRN-10407","C303","2","60","0","120"
"OL-3535","TRN-10407","P203","2","68","0","136"
"OL-3536","TRN-10408","P101","1","85","0","85"
"OL-3537","TRN-10408","C302","3","50","0","150"
"OL-3538","TRN-10408","P201","3","70","0","210"
" OL-3539 ","TRN-10409","P103","2","95","0.1","171"
"OL-3540","TRN-10410","P203","1","68","0","68"
"OL-3541","TRN-10411","P201","1","70","0.15","59.5"
"OL-3542","TRN-10411","C302","3","50","0.15","127.5"
"OL-3543","TRN-10411"," C304 ","1","58","0.15","49.3"
"OL-3544","TRN-10411","C302","3","50","0.15","127.5"
"OL-3545","TRN-10412","C301","1","55","0","55"
"OL-3546","TRN-10412","C304","3","58","0","174"
"OL-3547","TRN-10412","P103","1","95","0","95"
"OL-3548","TRN-10412","C301","2","55","0","110"
"","TRN-10413","C302","2","50","0.1","90"
"OL-3550","TRN-10414","P102","2","80","0.15","136"
"OL-3551","TRN-10415","P102","3","80","0","240"
"OL-3552","#N/A","P102","3","80","0","240"
"OL-3553","TRN-10415","P101","3","85","0","255"
"OL-3554"," TRN-10416 ","P102","1","80","0","80"
"OL-3555","TRN-10417","C302","3","50","0","150"
"OL-3556","TRN-10418","C304","3","58","0","174"
"OL-3557","TRN-10418","P103","2","95","0","190"
"OL-3558","TRN-10419","","1","80","0.1","72"
"OL-3559","TRN-10419","P203","2","68","0.1","122.4"
"OL-3560","TRN-10420","P203","1","","0.05","64.6"
"OL-3561","TRN-10420","P103","1","95","0.05","90.25"
"OL-3562","TRN-10420","C303","1","60","0.05","57"
"OL-3563","TRN-10420","P103","2","95","0.05","180.5"
"OL-3563","TRN-10420","P103","2","95","0.05","180.5"
"OL-3565","TRN-10421","#N/A","1","70","0","70"
"OL-3566","TRN-10421","P103","2","95","0","190"
"OL-3567","TRN-10422","C302","1","50","0.15","42.5"
"OL-3568","TRN-10423","P101","3","85","0.15","216.75"
"OL-3569","TRN-10423","P201","2","70","0.15","119"
" OL-3570 ","TRN-10423","P101","3","85","0.15","216.75"
"OL-3571","TRN-10423","P203","3","68","0.15","173.4"
"OL-3572","TRN-10424","C301","2","55","0","110"
"OL-3573","TRN-10424","P101","3","85","0","255"
" OL-3574 ","TRN-10425","C302","2","50","0","100"
"OL-3575","TRN-10426","P203","1","68","0.15","57.8"
"OL-3576","TRN-10426","P203","2","68","0.15","115.6"
"OL-3577","TRN-10426","C304","3","58","0.15","147.9"
"OL-3578","TRN-10426","P103","1","95","0.15","80.75"
"OL-3578","TRN-10426","P103","1","95","0.15","80.75"
"OL-3580","TRN-10427","C301","3","55","0.15","140.25"
"OL-3581","TRN-10427","C301","1","55","0.15","46.75"
"OL-3582","TRN-10427","P101","1","85","0.15","72.25"
"OL-3583","TRN-10428","C302","1","50","0","50"
"OL-3584","TRN-10428","C303","2","60","0","120"
"OL-3585","","C303","3","60","0.05","171"
"OL-3586","TRN-10429","P202","3","65","0.05","185.25"
"OL-3587","TRN-10430","C301","1","55","0","55"
"OL-3588","TRN-10431","P103","2","95","0.15","161.5"
"OL-3589","TRN-10431","C303","3","60","0.15","153"
"OL-3590","TRN-10431","C304","1","","0.15","49.3"
"#N/A"," TRN-10431 ","P203","3","68","0.15","173.4"
"OL-3592","TRN-10432","C303","2","60","0","120"
"OL-3593","TRN-10433","P101","","85","0.15","72.25"
"OL-3594","TRN-10434","P201","1","70","","70"
"OL-3595","TRN-10435","P102","3","80","0.1","216"
"OL-3596","TRN-10435","P102","3","80","0.1","216"
"OL-3597","TRN-10436","P203","3","68","0","204"
"OL-3598","TRN-10436","C301","1","55","0","55"
"OL-3599","TRN-10436","P101","1","85","0","85"
" OL-3600 ","TRN-10436"," C303 ","1","60","0","60"
"#N/A","TRN-10437","C301","2","55","0","110"
"OL-3602","TRN-10437","P202","3","65","0","195"
"OL-3603","TRN-10438","P102","2","80","0","160"
"OL-3603","TRN-10438","P102","2","80","0","160"
"OL-3605","TRN-10438","P102","3","80","0","240"
"OL-3606","TRN-10439","P102","2","80","0.15","136"
""," TRN-10439 ","P102","3","80","0.15","204"
"OL-3607","TRN-10439","P102","3","80","0.15","204"
""," TRN-10440 ","P103","3","95","0.15","242.25"
"OL-3610","TRN-10441","P202","3","65","0.05",""
"OL-3611","TRN-10442","C304","3","58","0.1","156.6"
"OL-3612","TRN-10443","C304","2","58","0","116"
"OL-3613","TRN-10443","P101","3","85","0","255"
"OL-3614","TRN-10443","P101","3","85","0","255"
"OL-3614","TRN-10443","P101","3","85","0","255"
"OL-3616","TRN-10444","","1","80","0","80"
"OL-3617","TRN-10444","P102","3","80","0","240"
" OL-3618 ","TRN-10444","P103","3","95","0","285"
"OL-3619","TRN-10445","C304","1","58","0.05","55.1"
"OL-3620","TRN-10445","P101","1","85","0.05","80.75"
"OL-3621","TRN-10445","C302","3","50","0.05","142.5"
"OL-3622"," TRN-10446 ","P201","3","70","0","210"
"OL-3622","TRN-10446","P201","3","70","0","210"
"OL-3624","TRN-10447","C303","2","","0","120"
"OL-3625","TRN-10447","C302","1","50","0","50"
"OL-3626","TRN-10447","P201","3","70","0","210"
"OL-3627","TRN-10447","P101","","85","0","170"
"OL-3628","TRN-10448","C304","2","58","0","116"
"OL-3629","TRN-10448","P202","1","65","0","65"
"OL-3630","TRN-10449","P201","3","70","0.05","199.5"
"OL-3631","TRN-10449","C303","1","60","0.05","57"
"OL-3632","TRN-10450","P202","1","65","0","65"
"OL-3633","TRN-10450","C301","1","55","0","55"
"OL-3634","TRN-10450","C301","2","55","0","110"
"OL-3635","TRN-10450","C304","2","58","0","116"
"OL-3636",""," C304 ","2","","0","116"
"OL-3637","TRN-10451","P102","2","80","0","160"
"OL-3638","TRN-10451","C303","2","60","0","120"
"OL-3639","","C302","2","50","0","100"
"OL-3640","TRN-10452","P203","3","68","0","204"
"OL-3640","TRN-10452","P203","3","68","0","204"
"OL-3642","TRN-10453","P103","3","95","0","285"
"OL-3643","TRN-10453","P103","2","95","0","190"
"OL-3644","TRN-10454","P102","3","80","0","240"
"OL-3645","TRN-10455","C301","2","55","0.15","93.5"
"OL-3646","TRN-10456","P103","3","95","0","285"
"OL-3647","TRN-10456","P202","3","65","0","195"
"OL-3648","","P203","2","68","0","136"
"OL-3649","TRN-10457","C302","2","50","0","100"
"OL-3650","TRN-10457","P101","2","85","0","170"
"OL-3651","TRN-10457","C302","3","50","0","150"
"OL-3652","","C302","1","50","0","50"
"OL-3653","TRN-10459","C304","2","58","0","116"
"OL-3654","TRN-10459","C301","3","55","0","165"
"OL-3655"," TRN-10459 ","C303","1","60","0","60"
"OL-3656","","P101","3","85","0","255"
"OL-3657","TRN-10460","C303","1","60","0.15","51"
"OL-3658","TRN-10460","C304","2","58","0.15","98.6"
"OL-3659","TRN-10460","","1","95","0.15","80.75"
"OL-3660","TRN-10461","C304","1","58","0.15","49.3"
"OL-3661","TRN-10461","P102","2","80","0.15","136"
"OL-3661","TRN-10461","P102","2","80","0.15","136"
"OL-3663","TRN-10461","P203","3","68","0.15","173.4"
"OL-3664","TRN-10462","P101","2","85","0","170"
"OL-3665","TRN-10463","C302","1","50","0","50"
"OL-3666","TRN-10463","P202","2","65","0","130"
"OL-3667","TRN-10463","P102","3","80","0","240"
"OL-3668","TRN-10464","C303","1","60","0","60"
"OL-3669","TRN-10464","P102","3","80","0","240"
"OL-3670","TRN-10464","P101","2","85","0","170"
"OL-3671","TRN-10464","C303","2","60","0","120"
"OL-3672","TRN-10465","P101","2","85","0","170"
"OL-3673","TRN-10465","P202","1","65","0","65"
"OL-3674","TRN-10465","P202","3","65","0","195"
