TransactionID,Date,CustomerID,StoreID,EmployeeID,PromotionID,PaymentMethod,TotalAmount
"TRN-10668","2023-05-05","CUST-1400","STO-03","EMP-0302","PROMO-00","Cash","260"
"TRN-10669"," 2024-04-27 ","CUST-1181","STO-04","EMP-0402","PROMO-00","Cash",""
"TRN-10670","2024-04-27","CUST-1151","STO-01","EMP-0101","PROMO-00"," Debit Card ","446"
"TRN-10671","2026-02-16","CUST-1235","STO-01","EMP-0102","PROMO-03","Debit Card","460.75"
"TRN-10671","2026-02-16","CUST-1235","STO-01","EMP-0102","PROMO-03","Debit Card","460.75"
"TRN-10673","2023-03-29","CUST-1398","STO-01","EMP-0104","PROMO-00","Mobile Payment","80"
"TRN-10674","2023-01-10","CUST-1267","STO-04","EMP-0403","PROMO-02","Cash","413.1"
"TRN-10675","2022-11-17","CUST-1008"," STO-04 "," EMP-0404 ","PROMO-00","Debit Card","245"
"TRN-10676","2022-04-16","CUST-1174","STO-04","EMP-0405","PROMO-00","","143"
"TRN-10677","2022-08-03","CUST-1329","STO-02","EMP-0205","PROMO-00","Credit Card","180"
"TRN-10678","2022-02-24","CUST-1004","STO-01","EMP-0104","PROMO-00","Cash","620"
"TRN-10679","2022-01-20","CUST-1160","STO-02","EMP-0203","PROMO-00","Cash","570"
"TRN-10680","2022-10-12","CUST-1212","STO-03","EMP-0303","PROMO-00"," Debit Card ","195"
"TRN-10681","","CUST-1082","STO-03","EMP-0305","PROMO-00","Mobile Payment","155"
"TRN-10682","2023-11-23","CUST-1146","STO-01","EMP-0101","PROMO-02","Cash","486"
"","2023-03-20","CUST-1020","STO-02","EMP-0203","PROMO-01","Mobile Payment","55.25"
"TRN-10684"," 2025-07-28 ","","STO-02","EMP-0205","PROMO-00","Cash","695"
"TRN-10685","2022-03-16"," CUST-1355 ","STO-02"," EMP-0201 ","PROMO-00","Cash","310"
"TRN-10686","2022-03-24","CUST-1289","STO-01","EMP-0104","PROMO-00","Mobile Payment","190"
"TRN-10687","2024-04-19","CUST-1298","STO-01","EMP-0105"," PROMO-02 ","Debit Card","351"
" TRN-10688 ","2024-08-10","CUST-1361","STO-03","EMP-0302","PROMO-00","Credit Card","170"
"TRN-10689"," 2025-11-15 "," CUST-1227 ","STO-01","EMP-0103","PROMO-00","Cash","505"
"TRN-10690","2025-09-08","CUST-1046","STO-04","EMP-0402","PROMO-00","Cash","120"
"TRN-10691","2022-06-05","CUST-1148","STO-04","EMP-0404","PROMO-03","Credit Card","413.25"
"TRN-10692","2024-07-23","CUST-1347","STO-01","EMP-0102","PROMO-03","Debit Card","161.5"
"TRN-10693","2025-09-04","CUST-1190","#N/A","EMP-0205","#N/A","Mobile Payment","446.25"
"TRN-10694","2025-07-23","CUST-1221","STO-02","EMP-0201","PROMO-00","Mobile Payment","879"
"TRN-10695","2022-05-17","CUST-1269","STO-01","EMP-0103","PROMO-00"," Cash ","360"
"TRN-10696","2024-04-15","CUST-1144","STO-04","EMP-0405","PROMO-00","Credit Card","210"
"#N/A","2025-05-04","CUST-1097","STO-02","EMP-0201"," PROMO-00 ","Credit Card","136"
"TRN-10698","2023-08-08","CUST-1244"," STO-01 ","EMP-0103","PROMO-00","Mobile Payment","710"
"TRN-10699","2024-01-23","CUST-1167","STO-02","EMP-0204","PROMO-00","Debit Card","280"
"TRN-10700","2022-05-27","CUST-1322","STO-03","EMP-0302","PROMO-00","Credit Card","365"
"TRN-10701","2026-04-03","CUST-1309","","EMP-0302","PROMO-00","","250"
"TRN-10702","2024-06-14","CUST-1376","","EMP-0402","PROMO-00","Mobile Payment","599"
"TRN-10703","2026-03-04","CUST-1040","STO-01","EMP-0105","","Mobile Payment","473"
"TRN-10704","2024-06-06","CUST-1364","STO-01","EMP-0105","PROMO-00","","440"
"TRN-10705","2022-03-13","CUST-1140","STO-03","EMP-0305","","Cash","269"
"TRN-10706","2025-03-11","#N/A","STO-01","EMP-0102","PROMO-01","Mobile Payment","573.75"
"TRN-10707","2023-06-20","CUST-1222","STO-01","EMP-0101","PROMO-00","Cash","629"
"TRN-10708","2024-10-02","CUST-1344","#N/A","EMP-0404","PROMO-00","Mobile Payment","195"
"TRN-10709","2022-02-26","CUST-1233","STO-01","EMP-0101","PROMO-00","Credit Card","50"
"TRN-10710","2022-03-21","CUST-1184","STO-04","EMP-0401","PROMO-00","Mobile Payment","465"
"TRN-10711","2025-11-20","CUST-1341","STO-03","EMP-0301","PROMO-00"," Credit Card ","414"
"TRN-10712","2025-11-27"," CUST-1381 ","STO-01","EMP-0102","PROMO-00","Debit Card","165"
"TRN-10713","2025-03-26","CUST-1292","STO-02","EMP-0201","PROMO-00","Mobile Payment","95"
"TRN-10714","2023-09-07","CUST-1077","STO-01","EMP-0104","PROMO-00","Debit Card","356"
"TRN-10715","2023-08-01","CUST-1299","STO-01","EMP-0102","PROMO-03","Mobile Payment","161.5"
"TRN-10716","2024-06-15","CUST-1100","STO-04","EMP-0402","PROMO-00"," Credit Card ","275"
"","","CUST-1142","STO-04","EMP-0403","PROMO-00","Credit Card","305"
"TRN-10718","2022-01-14","CUST-1014","STO-01","EMP-0102","PROMO-00","Mobile Payment","383"
"TRN-10719","2024-11-09","CUST-1002","STO-01","EMP-0105","PROMO-00","Debit Card","138"
"TRN-10720","2025-02-17","CUST-1360","STO-02"," EMP-0203 "," PROMO-00 ","Cash","585"
"TRN-10721","2025-08-21","CUST-1320","STO-01","EMP-0104","PROMO-00","Debit Card","365"
"TRN-10722","2024-01-18","CUST-1250","STO-01","EMP-0102","PROMO-00","Credit Card","420"
"TRN-10723","2023-09-11","CUST-1117","STO-02","EMP-0203","PROMO-00","Credit Card","845"
"TRN-10724","2024-02-05","CUST-1254","STO-01","EMP-0102","PROMO-03","Debit Card","332.5"
"TRN-10725","2024-01-01","CUST-1301","STO-03","EMP-0304","PROMO-02","Cash","45"
"TRN-10726","2025-06-28","CUST-1105","STO-03","EMP-0305","PROMO-03","Credit Card","408.5"
"","2024-06-25","CUST-1284","STO-02","EMP-0204","PROMO-00"," Mobile Payment ","218"
"TRN-10728","2025-04-30","CUST-1226","STO-04","","PROMO-00","Cash","368"
"TRN-10729","2025-10-27"," CUST-1135 ","STO-02","EMP-0201","PROMO-00","Credit Card","413"
"TRN-10730","2022-12-21","CUST-1336","STO-01","EMP-0103","PROMO-02","Cash","108"
"TRN-10731","2024-09-25","CUST-1038","STO-03","EMP-0301","PROMO-00","Cash","411"
"TRN-10732","2025-02-11","CUST-1252","","EMP-0405","PROMO-00","Cash","314"
"TRN-10733","2025-05-24","CUST-1094","STO-02","","PROMO-02","Debit Card","171.9"
"TRN-10734","2023-11-16","CUST-1145","STO-04","EMP-0405","","Cash","445"
"TRN-10735","2022-12-08","CUST-1333","","EMP-0405","PROMO-00","Mobile Payment","165"
"TRN-10736","2022-09-08","CUST-1352","STO-01","EMP-0104","PROMO-01","Credit Card","421.6"
"TRN-10737","","CUST-1079"," STO-01 ","","PROMO-01","Mobile Payment","173.4"
"TRN-10738","2022-12-18","CUST-1100","STO-02","EMP-0202","PROMO-01","Credit Card","140.25"
"TRN-10739","2024-12-12","CUST-1145","STO-01","EMP-0102","PROMO-00","Debit Card","150"
"TRN-10740","2023-09-22","CUST-1112","STO-02","EMP-0202","PROMO-02","Cash","567"
"TRN-10741","2025-10-19","CUST-1357","STO-01","EMP-0102","PROMO-02","Debit Card","355.5"
"TRN-10742","2024-12-30","CUST-1363","STO-02","EMP-0203","PROMO-00","Credit Card","459"
"TRN-10743","2024-10-28","CUST-1124","STO-02","EMP-0201","PROMO-00","Debit Card","200"
"TRN-10744","2024-05-31","CUST-1362","STO-03","EMP-0301","PROMO-00","Cash","290"
"TRN-10745","2026-01-04","CUST-1172","STO-02","","PROMO-00","Mobile Payment","400"
"TRN-10746","2022-07-28","CUST-1150","STO-03","EMP-0303","PROMO-01","Mobile Payment","335.75"
"TRN-10746","2022-07-28","CUST-1150","STO-03","EMP-0303","PROMO-01","Mobile Payment","335.75"
"TRN-10748","2023-10-24","CUST-1305","STO-02","EMP-0203","","Credit Card",""
"TRN-10749","2024-03-09","CUST-1127"," STO-03 ","#N/A","PROMO-00","Debit Card","628"
"TRN-10750","2022-10-30","#N/A"," STO-04 ","EMP-0403","PROMO-00","Cash","260"
"TRN-10751","2026-03-21","CUST-1390","STO-02","EMP-0202","PROMO-02"," Mobile Payment ","390.6"
"TRN-10752","2023-05-22","CUST-1308","STO-02","EMP-0201","PROMO-00","","110"
"TRN-10753","2023-01-19","CUST-1002","STO-02","EMP-0204","PROMO-00","Mobile Payment","190"
" TRN-10754 ","2025-03-14","CUST-1036","STO-02","EMP-0205","PROMO-00","Cash","210"
"TRN-10755","2024-08-15","CUST-1124"," STO-03 ","EMP-0302","PROMO-02","Credit Card","58.5"
"TRN-10756","2025-05-16","CUST-1106","STO-01","EMP-0103","PROMO-00","Credit Card","415"
"TRN-10757","2023-01-12","CUST-1077"," STO-02 "," EMP-0204 ","PROMO-03"," Mobile Payment ","420.85"
"TRN-10758","2025-06-17","CUST-1227","STO-02","EMP-0204","PROMO-00","Mobile Payment","355"
"TRN-10759","2025-09-15","CUST-1235","STO-03"," EMP-0304 ","PROMO-00","Debit Card","110"
"TRN-10760","2024-07-25","CUST-1282","STO-04","","PROMO-00","Cash","310"
"TRN-10761","2024-08-15","CUST-1091","STO-03","EMP-0303","PROMO-00","Debit Card","320"
"TRN-10762","2024-06-06","CUST-1005","STO-04","EMP-0405","PROMO-03","Cash","883.5"
"TRN-10763"," 2025-08-03 ","CUST-1182","","EMP-0302","PROMO-00","Debit Card","360"
"TRN-10764","2022-04-30","CUST-1310","STO-01","EMP-0102","PROMO-00","#N/A","226"
"TRN-10765","2025-04-04","CUST-1035","STO-04","EMP-0404","PROMO-03","","166.25"
"TRN-10766","2023-05-24","CUST-1068","STO-02","EMP-0205","PROMO-00","Mobile Payment","136"
"TRN-10767","#N/A","CUST-1041","STO-03","EMP-0305","PROMO-00","Cash","250"
"TRN-10768"," 2025-07-31 ","CUST-1241","STO-03","EMP-0304"," PROMO-00 ","Cash","130"
"TRN-10769","2025-11-25","CUST-1152","STO-01","EMP-0105","PROMO-00","Cash","50"
"TRN-10770","2023-04-16","CUST-1215","STO-04","EMP-0401","PROMO-01","Cash","68"
"TRN-10771"," 2025-11-03 ","CUST-1208","STO-02","EMP-0202","PROMO-02","Credit Card","396"
"TRN-10772","2025-06-22","CUST-1386","STO-04","EMP-0403","PROMO-03"," Mobile Payment ","90.25"
"TRN-10773","2023-04-04","CUST-1153","STO-01","EMP-0104","PROMO-00","Credit Card",""
"TRN-10774","2023-05-18","CUST-1262","STO-02"," EMP-0205 ","PROMO-00","Debit Card","288"
"TRN-10775","2023-11-21"," CUST-1294 ","STO-02","EMP-0203","PROMO-03","Credit Card","266"
"TRN-10776","2025-11-08","CUST-1044","STO-03","EMP-0305","PROMO-00","Credit Card","95"
"TRN-10777","2025-06-14","CUST-1188","","EMP-0104","PROMO-03","Debit Card","216.6"
" TRN-10778 ","2023-07-21","CUST-1280","STO-01","EMP-0103","PROMO-01","","226.1"
"TRN-10779","2024-05-19","CUST-1225","STO-04","EMP-0401","PROMO-00","Credit Card","615"
"","2025-12-03","CUST-1194","STO-01","EMP-0102","PROMO-00"," Debit Card ","220"
"TRN-10781","2025-09-18","CUST-1011","STO-03","EMP-0303","PROMO-00","Cash","210"
"TRN-10781","2025-09-18","CUST-1011","STO-03","EMP-0303","PROMO-00","Cash","210"
"TRN-10783","2025-02-21"," CUST-1068 ","STO-02","EMP-0203","PROMO-00","Debit Card","554"
"TRN-10784","2025-03-29","CUST-1170","STO-03","EMP-0304","PROMO-00","Cash","566"
"TRN-10785","2025-10-26","CUST-1087","STO-03","EMP-0304","PROMO-00","Mobile Payment","565"
"TRN-10786","2022-02-02","CUST-1236","STO-04","EMP-0401","PROMO-00","Debit Card","755"
"TRN-10787","2025-09-25","CUST-1079","STO-01","EMP-0101","PROMO-03","Cash","207.1"
"TRN-10788","2023-05-14","CUST-1162","STO-01","EMP-0105","PROMO-00","Cash","323"
"TRN-10789","2025-11-25","CUST-1007","STO-03","EMP-0303","PROMO-02","Credit Card","461.7"
"TRN-10790","","CUST-1237","STO-03","EMP-0303","PROMO-02","Debit Card","313.2"
"TRN-10791","2023-02-23","CUST-1220","STO-04","EMP-0405","PROMO-00","Mobile Payment","525"
" TRN-10792 ","2025-08-05","CUST-1077","STO-01","EMP-0105","PROMO-00","Debit Card","445"
" TRN-10793 ","2023-06-12","CUST-1165","STO-02","EMP-0201","PROMO-00","Credit Card","535"
"TRN-10794","2022-05-26","CUST-1226","STO-03","EMP-0301","PROMO-00","Mobile Payment","450"
"TRN-10795","","CUST-1350","STO-01","EMP-0105","PROMO-02","Mobile Payment","193.5"
"TRN-10796","2022-08-28","CUST-1165","STO-01","EMP-0101","PROMO-00","Credit Card","135"
"TRN-10797"," 2026-02-09 ","CUST-1074"," STO-04 ","EMP-0403","PROMO-00","Mobile Payment","290"
"TRN-10798","2024-08-12","CUST-1161","STO-04","EMP-0402","PROMO-01","Credit Card","463.25"
"TRN-10799","2023-09-26","CUST-1202","STO-03","EMP-0302","PROMO-01","Mobile Payment","552.5"
"TRN-10800","2023-04-30","CUST-1320","STO-03","EMP-0303","PROMO-02","Mobile Payment","366.3"
"#N/A","2026-02-03","CUST-1001","STO-04","EMP-0404","PROMO-00","Debit Card","68"
"TRN-10801","2026-02-03","CUST-1001","STO-04","EMP-0404","PROMO-00","Debit Card","68"
"TRN-10803","","CUST-1032","STO-04","EMP-0402","PROMO-00","Debit Card",""
"TRN-10804","2023-08-07","CUST-1149","STO-01","EMP-0104","PROMO-03","Cash","413.25"
"TRN-10805","2022-01-27","CUST-1253","STO-03","EMP-0304","PROMO-02","Mobile Payment","315"
"TRN-10806","2022-10-21","CUST-1274","STO-02","EMP-0205","","Debit Card","100"
"TRN-10807","2026-03-06","CUST-1372","STO-01","EMP-0102","PROMO-02","Debit Card","234"
"TRN-10808","2025-07-28","CUST-1131","STO-03","EMP-0301","PROMO-00","Debit Card","430"
"TRN-10809","2022-09-22","CUST-1275","STO-03","EMP-0305","PROMO-00","Debit Card","460"
"TRN-10810","2023-02-07","CUST-1104","STO-02","EMP-0202","PROMO-00","Cash","285"
"TRN-10811","2025-05-24","CUST-1078","STO-01","EMP-0101","PROMO-00","Debit Card","195"
"TRN-10812","2022-05-01","CUST-1165","","EMP-0403","","","486"
"TRN-10813","2023-10-28","CUST-1338","STO-02","EMP-0204","PROMO-00","Debit Card","495"
"","2024-03-24","CUST-1329","STO-01","EMP-0102","PROMO-00","Debit Card","70"
"TRN-10815","","CUST-1293","STO-02","EMP-0202","#N/A","Credit Card","233.75"
"TRN-10816","2022-04-25","CUST-1295","STO-03","EMP-0304","PROMO-00","Credit Card","340"
"TRN-10817","2022-05-07","CUST-1135","STO-04","EMP-0404","PROMO-01","Mobile Payment","431.8"
"TRN-10817","2022-05-07","CUST-1135","STO-04","EMP-0404","PROMO-01","Mobile Payment","431.8"
"TRN-10819","2024-11-01","CUST-1358","STO-01","EMP-0101","PROMO-00","Credit Card","450"
"TRN-10820","2025-01-03","CUST-1084","STO-03","EMP-0302","PROMO-00","Debit Card","365"
"TRN-10821","2023-10-25","CUST-1296","STO-01","","PROMO-00","Mobile Payment","245"
"TRN-10822","2025-08-30","CUST-1398","STO-01","EMP-0102","PROMO-02","Credit Card","715.5"
"TRN-10823","2024-01-11"," CUST-1234 ","STO-04","EMP-0405","PROMO-00","Credit Card","1035"
"TRN-10824","2022-09-29","CUST-1230","STO-02","EMP-0201","PROMO-01","Cash","158.1"
"#N/A","2025-03-11","CUST-1218","STO-03","EMP-0304","PROMO-02","Mobile Payment","207"
"TRN-10826","2026-01-11","CUST-1273","STO-04"," EMP-0405 ","PROMO-00","Credit Card","541"
"TRN-10827","2025-05-30","CUST-1029","STO-01","EMP-0105","PROMO-03","Debit Card","598.5"
"TRN-10827","2025-05-30","CUST-1029","STO-01","EMP-0105","PROMO-03","Debit Card","598.5"
"TRN-10829","#N/A","CUST-1088","STO-01","EMP-0102","PROMO-00","Mobile Payment","204"
"TRN-10830","2024-07-02","CUST-1065","STO-03","EMP-0304","PROMO-02","Mobile Payment","126"
"TRN-10831","2022-09-05","CUST-1033","STO-03","EMP-0302","PROMO-00","Cash","280"
"TRN-10831","2022-09-05","CUST-1033","STO-03","EMP-0302","PROMO-00","Cash","280"
"TRN-10833","2025-06-06","CUST-1003","STO-01","EMP-0105","PROMO-00","Credit Card","356"
"TRN-10834","2025-09-13","CUST-1319","STO-03","","PROMO-01","Debit Card","263.5"
"TRN-10835","2025-12-28","CUST-1181","STO-02","EMP-0202","PROMO-00","","120"
"TRN-10835","2025-12-28","CUST-1181","STO-02","EMP-0202","PROMO-00","Cash","120"
"TRN-10837","2022-09-06",""," STO-04 ","","PROMO-00","Mobile Payment","573"
"TRN-10838","2022-05-27","CUST-1162","STO-02","EMP-0205","PROMO-01","Mobile Payment","191.25"
"TRN-10839","2025-08-05","CUST-1336","STO-04","EMP-0404","PROMO-00","Mobile Payment","510"
"TRN-10840","2024-10-12","CUST-1272","STO-04","EMP-0402","PROMO-03","Mobile Payment","406.6"
"TRN-10841","2022-07-22","CUST-1238","STO-04","EMP-0401","PROMO-00","Mobile Payment","313"
"TRN-10841","2022-07-22","CUST-1238","STO-04","EMP-0401","PROMO-00","Mobile Payment","313"
"TRN-10843","2023-01-02","CUST-1019","STO-01","EMP-0105","PROMO-00","Credit Card","386"
"TRN-10844","2022-06-26","CUST-1284","STO-03","EMP-0302","PROMO-00","Mobile Payment","361"
"TRN-10845","2024-11-17","CUST-1337","STO-02","EMP-0203","PROMO-01"," Credit Card ","119"
"TRN-10846","2024-03-12","CUST-1024","STO-01","EMP-0101","PROMO-00","Cash",""
"TRN-10847","2024-04-07","CUST-1181","STO-04","EMP-0404"," PROMO-00 ","Cash","300"
"TRN-10848","2026-02-19","CUST-1355","STO-02","EMP-0201","PROMO-00","Credit Card","605"
"TRN-10849"," 2026-01-15 "," CUST-1298 ","STO-01","EMP-0102","PROMO-02","Cash","378"
"TRN-10849","2026-01-15","CUST-1298","STO-01","EMP-0102","PROMO-02","Cash","378"
"TRN-10851","2024-01-07","CUST-1118","STO-01","EMP-0102","PROMO-01","Mobile Payment","59.5"
"TRN-10852","2026-02-22","CUST-1305","STO-04","EMP-0405","PROMO-00","Debit Card","190"
"TRN-10853","2025-05-24","","STO-04","EMP-0401","PROMO-03","Debit Card","385.7"
"TRN-10854","2022-03-21","CUST-1336","STO-02","EMP-0201","PROMO-00","Debit Card","706"
"TRN-10855","2023-02-15","CUST-1335","STO-02","EMP-0202","PROMO-00","Debit Card","365"
"TRN-10856","2025-10-25"," CUST-1294 ","STO-03","EMP-0304","PROMO-01","Mobile Payment","421.6"
""," 2022-07-22 ","CUST-1125","STO-02",""," PROMO-02 ","Cash","189"
"TRN-10858","2022-05-02","CUST-1140","STO-03","EMP-0301","PROMO-00","Mobile Payment","675"
"TRN-10859","2025-07-01","CUST-1010","STO-03","EMP-0301","PROMO-02"," Debit Card ","85.5"
"TRN-10860","2025-08-03","CUST-1035","STO-04","EMP-0404","PROMO-01","","372.3"
"TRN-10861","2025-09-13","CUST-1399","STO-03","EMP-0305","PROMO-01","Mobile Payment","280.5"
"TRN-10862","2022-05-03","CUST-1372","STO-03","EMP-0305","PROMO-01","Mobile Payment","318.75"
"TRN-10863","2025-03-13","CUST-1368"," STO-02 ","EMP-0201","PROMO-00","Credit Card","489"
"TRN-10864","2025-03-12","CUST-1384","STO-01","EMP-0101","PROMO-01","Credit Card","46.75"
"","2025-12-31","CUST-1270","STO-03","EMP-0304","PROMO-00","Credit Card","540"
"TRN-10866","2022-04-19","CUST-1019"," STO-01 ","EMP-0105","PROMO-01","Debit Card","93.5"
"TRN-10867","2025-11-29","CUST-1187","STO-01","EMP-0105","PROMO-00"," Credit Card ","585"
"TRN-10868","2023-10-26","CUST-1133","STO-01","EMP-0101"," PROMO-00 ","Credit Card","165"
"TRN-10869","2023-09-20","CUST-1082","STO-03","EMP-0305","PROMO-00","Credit Card","85"
" TRN-10870 ","2022-03-11","CUST-1330","STO-02","","PROMO-00","Debit Card","650"
"TRN-10871","2024-02-13","CUST-1188","STO-03","EMP-0304","PROMO-00","Cash","760"
"TRN-10872","2024-04-07","CUST-1224","STO-04","EMP-0405","PROMO-00","Mobile Payment","430"
"TRN-10873","2023-10-14","CUST-1084","STO-04","EMP-0403"," PROMO-00 ","","174"
"TRN-10873","2023-10-14","CUST-1084","STO-04","EMP-0403","PROMO-00","Cash","174"
"TRN-10875","2025-10-16","","STO-02"," EMP-0203 ","#N/A","Debit Card","516.8"
"TRN-10876","2023-10-15","CUST-1322","STO-03","EMP-0301","PROMO-00","Credit Card","235"
"TRN-10877","2023-07-21","CUST-1129"," STO-02 ","EMP-0203","PROMO-00","Debit Card","479"
" TRN-10878 ","2023-02-16","CUST-1122","STO-01","EMP-0102","PROMO-00","Credit Card","295"
"TRN-10879","2024-07-11","CUST-1170","STO-03","EMP-0301","PROMO-00","Debit Card","313"
"TRN-10880","2024-06-23","CUST-1391","STO-02","EMP-0204","PROMO-00","Credit Card","379"
"TRN-10881","2024-05-06","CUST-1247","STO-03","EMP-0302","PROMO-01","Mobile Payment","408"
"TRN-10882","2022-10-07","CUST-1261","STO-02","EMP-0202","","Cash","292.5"
"TRN-10883","2025-05-29","CUST-1278","STO-01","EMP-0103","PROMO-00","Debit Card","450"
"TRN-10884","2025-05-13","CUST-1280","STO-02","EMP-0201","PROMO-00","Mobile Payment","686"
" TRN-10885 ","2025-08-01","CUST-1145","STO-01","EMP-0104","PROMO-01","Cash","484.5"
"TRN-10886","2025-07-15","CUST-1050","STO-03","EMP-0302","PROMO-03","Credit Card","528.2"
"TRN-10887","2025-02-28","CUST-1092"," STO-02 ","EMP-0202","PROMO-00","Debit Card","325"
"TRN-10888","2026-01-28","CUST-1011","STO-02","EMP-0205","","","526"
"TRN-10889","2023-10-23","CUST-1079","STO-04","EMP-0401","","Mobile Payment","108"
"TRN-10890","2023-03-21","CUST-1136","","EMP-0205","PROMO-00","Cash","376"
"TRN-10890","2023-03-21","CUST-1136","STO-02","EMP-0205","PROMO-00","Cash","376"
"TRN-10891","2024-09-09","CUST-1218","STO-04","EMP-0403","PROMO-00","Credit Card","800"
"TRN-10893","2022-06-03","CUST-1113","STO-01"," EMP-0104 "," PROMO-00 ","Cash","348"
"TRN-10894","2024-11-26","CUST-1228","STO-01","EMP-0103","PROMO-00","Credit Card","50"
"TRN-10895"," 2023-03-13 ","CUST-1043","STO-02","EMP-0205","PROMO-00","","459"
"TRN-10896","2024-06-24","CUST-1157","STO-03","EMP-0301","PROMO-00","Cash","494"
"TRN-10897","2023-12-24"," CUST-1064 ","STO-04","EMP-0401","PROMO-00","Mobile Payment","545"
" TRN-10898 ","2025-08-06","CUST-1062","STO-04","EMP-0404","PROMO-00","Mobile Payment","180"
"TRN-10899","2022-10-02","CUST-1373","STO-02","EMP-0202","PROMO-02","Mobile Payment","313.2"
"TRN-10900","2025-08-28","CUST-1083","","EMP-0205"," PROMO-00 ","#N/A","210"
"TRN-10901","2023-06-03","CUST-1043","STO-03","EMP-0302","PROMO-02","Cash","398.7"
"TRN-10902"," 2024-05-24 ","CUST-1120"," STO-01 ","EMP-0105","PROMO-00"," Mobile Payment ","245"
"TRN-10903","2025-10-12","CUST-1021","STO-01","EMP-0101","PROMO-00","Debit Card","575"
"TRN-10904","2023-07-10","CUST-1140","STO-01","EMP-0105","PROMO-00","Credit Card","530"
"TRN-10905","2022-05-29","CUST-1214","STO-04","EMP-0404","PROMO-01","Credit Card","183.6"
"TRN-10906","2025-11-08","CUST-1010","STO-02","EMP-0205","PROMO-00","Cash","455"
"TRN-10907"," 2024-08-15 ","CUST-1051","STO-02"," EMP-0202 ","PROMO-00","Cash","293"
"TRN-10908","2023-08-06","CUST-1029","STO-02","EMP-0204","PROMO-00","Mobile Payment","405"
"TRN-10909","2022-12-05","CUST-1340","STO-03","EMP-0305","PROMO-00","Cash","265"
"TRN-10910"," 2022-05-04 ","CUST-1130","STO-02","EMP-0205","PROMO-00","Mobile Payment","240"
"TRN-10911","2023-06-24","CUST-1262","STO-04","EMP-0404","PROMO-00","",""
"TRN-10911","2023-06-24","CUST-1262","STO-04","EMP-0404","PROMO-00","Credit Card","170"
"TRN-10913","2025-05-07","CUST-1162","STO-02","EMP-0203","PROMO-00","Cash","295"
"TRN-10914","2025-01-11","CUST-1136","STO-01","EMP-0103","PROMO-02","Credit Card","391.5"
"TRN-10915","2024-04-18","CUST-1054","STO-02","EMP-0203","PROMO-02","Credit Card","413.1"
"TRN-10916","","CUST-1251","STO-01","EMP-0104","PROMO-00","Debit Card","386"
" TRN-10917 ","#N/A","CUST-1283","STO-02","EMP-0205","PROMO-00","Debit Card","335"
"TRN-10918","2022-05-18","CUST-1248","STO-04","EMP-0405","PROMO-02"," Debit Card ","306"
"TRN-10918","2022-05-18","CUST-1248","STO-04","EMP-0405","PROMO-02","Debit Card","306"
"TRN-10920","2025-03-17","CUST-1377","STO-04","EMP-0401","PROMO-01","Credit Card","349.35"
"TRN-10921","2023-03-28","CUST-1122","STO-03","EMP-0302","PROMO-00","Debit Card","326"
"TRN-10922","2026-01-06","CUST-1279"," STO-01 ","","PROMO-00","Debit Card","305"
"TRN-10923","2022-08-26","","STO-01"," EMP-0102 ","PROMO-01","Mobile Payment","291.55"
"","2023-05-19","CUST-1227","STO-02","EMP-0202","PROMO-00","Debit Card","560"
"TRN-10925","2022-09-15","CUST-1302","STO-03","EMP-0303","PROMO-00","Mobile Payment","85"
"TRN-10926","2024-12-14","CUST-1277","STO-01","","PROMO-00","Cash","296"
"TRN-10927","2024-07-23","CUST-1279","STO-04","EMP-0402","","Mobile Payment","313.5"
"TRN-10928","2024-10-03","CUST-1366","STO-01","EMP-0103","PROMO-00","Debit Card","205"
" TRN-10929 ","2026-03-17","CUST-1063","STO-03","EMP-0304","PROMO-00","Credit Card","320"
"TRN-10930","2022-03-18","CUST-1248","STO-04","EMP-0401","PROMO-00","Credit Card","505"
"TRN-10931","2024-12-29","","STO-03","EMP-0305","PROMO-00","Cash","385"
"TRN-10932","2023-03-08","CUST-1174","STO-01","EMP-0103","PROMO-00","Mobile Payment","168"
"TRN-10933","2024-07-14","CUST-1055","STO-02","EMP-0205","PROMO-00","Credit Card","460"
"TRN-10934","2023-01-24","CUST-1039","STO-01"," EMP-0105 ","PROMO-00","Mobile Payment","130"
"TRN-10935","2025-07-16","CUST-1316","STO-02","EMP-0204","PROMO-03","Mobile Payment",""
"TRN-10936","2024-05-20","CUST-1238","STO-04","EMP-0405","PROMO-03","Cash","76"
"TRN-10937","2022-08-03","CUST-1285","STO-01","EMP-0103","PROMO-00","Cash","360"
"TRN-10938","2022-01-16","CUST-1383","STO-03"," EMP-0304 ","PROMO-00","","130"
"TRN-10939","2025-01-15","CUST-1046","","EMP-0204","PROMO-02","Debit Card","360"
"TRN-10940","2025-07-02","CUST-1175","STO-03","EMP-0302","PROMO-01","Cash","360.4"
" TRN-10941 ","2022-07-05","CUST-1310","STO-04","EMP-0401","PROMO-00","Mobile Payment","170"
"TRN-10942"," 2024-12-18 ","CUST-1259","STO-02","EMP-0203","","Credit Card",""
"TRN-10943","2022-03-25","CUST-1133","STO-04","EMP-0401","PROMO-02","Debit Card","553.5"
"TRN-10944","2022-12-02","CUST-1322","STO-04","EMP-0404","PROMO-00","Debit Card",""
"TRN-10945","2024-01-30","CUST-1255","STO-04","EMP-0402"," PROMO-01 ","Debit Card","544"
"TRN-10946","2024-08-09","CUST-1314","STO-04","EMP-0404","PROMO-00","Debit Card","389"
